X,Y
2060,2.027
2061,2.148
2062,2.123
2063,2.270
2064,2.112
2065,2.098
2066,2.231
2067,2.108
2068,2.146
2069,2.068
2070,2.047
2071,2.118
2072,1.971
2073,2.072
2074,2.133
2075,2.234
2076,2.206
2077,2.096
2078,2.321
2079,2.170
2080,2.138
2081,2.132
2082,2.082
2083,2.034
2084,2.058
2085,2.158
2086,2.148
2087,1.955
2088,2.077
2089,2.118
2090,2.151
2091,2.195
2092,1.976
2093,2.063
2094,2.156
2095,2.403
2096,2.162
2097,2.242
2098,2.063
2099,2.092
2100,1.995
2101,2.135
2102,2.121
2103,2.148
2104,2.097
2105,2.099
2106,2.004
2107,2.013
2108,2.020
2109,2.008
2110,2.036
2111,1.864
2112,2.002
2113,2.092
2114,1.997
2115,2.127
2116,2.050
2117,2.118
2118,2.115
2119,2.121
2120,2.071
2121,2.211
2122,2.076
2123,2.137
2124,2.141
2125,2.035
2126,2.303
2127,2.192
2128,2.098
2129,2.181
2130,2.228
2131,2.233
2132,2.207
2133,2.144
