Time (s),Time + delay (us),lamda (A),E (eV),Trans_OB,Trans_total,Norm_total,,,,,,,,,,,,,
0.0121035,1.21E+04,2.97E+00,9.26E-03,18.01,0.002,0.000111049,,,,,,,,,,,,,
0.0121038,1.21E+04,2.97E+00,9.26E-03,17.956,0.002,0.000111383,,,,,,,,,,,,,
0.012104,1.21E+04,2.97E+00,9.26E-03,17.842,0.001,5.60475E-05,,,,,,,,,,,,,
0.0121042,1.21E+04,2.97E+00,9.26E-03,17.831,0.003,0.000168246,,,,,,,,,,,,,
0.0121045,1.21E+04,2.97E+00,9.26E-03,17.743,0.003,0.000169081,,,,,,,,,,,,,
0.0121047,1.21E+04,2.97E+00,9.25E-03,17.671,0.003,0.00016977,,,,,,,,,,,,,
0.012105,1.21E+04,2.97E+00,9.25E-03,17.586,0.002,0.000113727,,,,,,,,,,,,,
0.0121052,1.21E+04,2.97E+00,9.25E-03,17.541,0.002,0.000114019,,,,,,,,,,,,,
0.0121054,1.21E+04,2.97E+00,9.25E-03,17.572,0.006,0.000341452,,,,,,,,,,,,,
0.0121057,1.21E+04,2.97E+00,9.25E-03,17.44,0.003,0.000172018,,,,,,,,,,,,,
0.0121059,1.21E+04,2.97E+00,9.25E-03,17.398,0.003,0.000172434,,,,,,,,,,,,,
0.0121062,1.21E+04,2.97E+00,9.25E-03,17.492,0.002,0.000114338,,,,,,,,,,,,,
0.0121064,1.21E+04,2.97E+00,9.25E-03,17.621,0.004,0.000227002,,,,,,,,,,,,,
0.0121066,1.21E+04,2.97E+00,9.25E-03,17.812,0.002,0.000112284,,,,,,,,,,,,,
0.0121069,1.21E+04,2.97E+00,9.25E-03,17.767,0.002,0.000112568,,,,,,,,,,,,,
0.0121071,1.21E+04,2.97E+00,9.25E-03,17.44,0.002,0.000114679,,,,,,,,,,,,,
0.0121074,1.21E+04,2.97E+00,9.25E-03,17.262,0.004,0.000231723,,,,,,,,,,,,,
0.0121076,1.21E+04,2.97E+00,9.25E-03,17.157,0.003,0.000174856,,,,,,,,,,,,,
0.0121078,1.21E+04,2.97E+00,9.25E-03,16.995,0.003,0.000176523,,,,,,,,,,,,,
0.0121081,1.21E+04,2.97E+00,9.25E-03,16.945,0.002,0.000118029,,,,,,,,,,,,,
0.0121083,1.21E+04,2.97E+00,9.25E-03,16.863,0.003,0.000177904,,,,,,,,,,,,,
0.0121086,1.21E+04,2.97E+00,9.25E-03,16.791,0.005,0.000297779,,,,,,,,,,,,,
0.0121088,1.21E+04,2.97E+00,9.25E-03,16.72,0.004,0.000239234,,,,,,,,,,,,,
0.012109,1.21E+04,2.97E+00,9.25E-03,16.756,0.005,0.000298401,,,,,,,,,,,,,
0.0121093,1.21E+04,2.97E+00,9.25E-03,16.642,0.004,0.000240356,,,,,,,,,,,,,
0.0121095,1.21E+04,2.97E+00,9.25E-03,16.518,0.003,0.00018162,,,,,,,,,,,,,
0.0121098,1.21E+04,2.97E+00,9.25E-03,16.535,0.002,0.000120956,,,,,,,,,,,,,
0.01211,1.21E+04,2.97E+00,9.25E-03,16.501,0.002,0.000121205,,,,,,,,,,,,,
0.0121102,1.21E+04,2.97E+00,9.25E-03,16.309,0.003,0.000183948,,,,,,,,,,,,,
0.0121105,1.21E+04,2.97E+00,9.25E-03,16.248,0.004,0.000246184,,,,,,,,,,,,,
0.0121107,1.21E+04,2.97E+00,9.25E-03,16.211,0.005,0.000308433,,,,,,,,,,,,,
0.012111,1.21E+04,2.97E+00,9.25E-03,16.252,0.002,0.000123062,,,,,,,,,,,,,
0.0121112,1.21E+04,2.97E+00,9.24E-03,16.199,0.003,0.000185197,,,,,,,,,,,,,
0.0121114,1.21E+04,2.97E+00,9.24E-03,16.166,0.001,6.18582E-05,,,,,,,,,,,,,
0.0121117,1.21E+04,2.97E+00,9.24E-03,16.244,0.003,0.000184684,,,,,,,,,,,,,
0.0121119,1.21E+04,2.97E+00,9.24E-03,16.165,0.031,0.001917723,,,,,,,,,,,,,
0.0121122,1.21E+04,2.97E+00,9.24E-03,16.058,5.463,0.34020426,,,,,,,,,,,,,
0.0121124,1.21E+04,2.97E+00,9.24E-03,15.974,34.11,2.135344936,,,,,,,,,,,,,
0.0121126,1.21E+04,2.97E+00,9.24E-03,15.985,64.977,4.064873319,,,,,,,,,,,,,
0.0121129,1.21E+04,2.97E+00,9.24E-03,15.946,44.758,2.806848112,,,,,,,,,,,,,
0.0121131,1.21E+04,2.97E+00,9.24E-03,15.981,33.658,2.106126025,,,,,,,,,,,,,
0.0121134,1.21E+04,2.97E+00,9.24E-03,15.911,39.546,2.485450317,,,,,,,,,,,,,
0.0121136,1.21E+04,2.97E+00,9.24E-03,15.882,39.4,2.48079587,,,,,,,,,,,,,
0.0121138,1.21E+04,2.97E+00,9.24E-03,15.896,36.17,2.275415199,,,,,,,,,,,,,
0.0121141,1.21E+04,2.98E+00,9.24E-03,15.754,37.83,2.401294909,,,,,,,,,,,,,
0.0121143,1.21E+04,2.98E+00,9.24E-03,15.692,33.154,2.112796329,,,,,,,,,,,,,
0.0121146,1.21E+04,2.98E+00,9.24E-03,15.66,25.999,1.660217114,,,,,,,,,,,,,
0.0121148,1.21E+04,2.98E+00,9.24E-03,15.612,22.369,1.432808096,,,,,,,,,,,,,
0.012115,1.21E+04,2.98E+00,9.24E-03,15.498,19.706,1.271518906,,,,,,,,,,,,,
0.0121153,1.21E+04,2.98E+00,9.24E-03,15.566,16.442,1.0562765,,,,,,,,,,,,,
0.0121155,1.21E+04,2.98E+00,9.24E-03,15.488,14.438,0.932205579,,,,,,,,,,,,,
0.0121158,1.21E+04,2.98E+00,9.24E-03,15.4,15.293,0.993051948,,,,,,,,,,,,,
0.012116,1.21E+04,2.98E+00,9.24E-03,15.358,13.594,0.885141294,,,,,,,,,,,,,
0.0121162,1.21E+04,2.98E+00,9.24E-03,15.333,10.362,0.6757973,,,,,,,,,,,,,
0.0121165,1.21E+04,2.98E+00,9.24E-03,15.322,8.972,0.585563242,,,,,,,,,,,,,
0.0121167,1.21E+04,2.98E+00,9.24E-03,15.287,11.585,0.757833453,,,,,,,,,,,,,
0.012117,1.21E+04,2.98E+00,9.24E-03,15.251,12.901,0.845911743,,,,,,,,,,,,,
0.0121172,1.21E+04,2.98E+00,9.24E-03,15.21,12.521,0.823208416,,,,,,,,,,,,,
0.0121174,1.21E+04,2.98E+00,9.24E-03,15.174,11.666,0.768815078,,,,,,,,,,,,,
0.0121177,1.21E+04,2.98E+00,9.23E-03,15.135,10.488,0.69296333,,,,,,,,,,,,,
0.0121179,1.21E+04,2.98E+00,9.23E-03,15.088,9.147,0.606243372,,,,,,,,,,,,,
0.0121182,1.21E+04,2.98E+00,9.23E-03,15.095,7.818,0.517919841,,,,,,,,,,,,,
0.0121184,1.21E+04,2.98E+00,9.23E-03,15.105,7.015,0.464415756,,,,,,,,,,,,,
0.0121186,1.21E+04,2.98E+00,9.23E-03,15.042,5.93,0.394229491,,,,,,,,,,,,,
0.0121189,1.21E+04,2.98E+00,9.23E-03,15.03,8.027,0.534065203,,,,,,,,,,,,,
0.0121191,1.21E+04,2.98E+00,9.23E-03,15.046,10.756,0.714874385,,,,,,,,,,,,,
0.0121194,1.21E+04,2.98E+00,9.23E-03,14.987,11.242,0.750116768,,,,,,,,,,,,,
0.0121196,1.21E+04,2.98E+00,9.23E-03,14.954,10.367,0.693259329,,,,,,,,,,,,,
0.0121198,1.21E+04,2.98E+00,9.23E-03,14.785,9.76,0.660128509,,,,,,,,,,,,,
0.0121201,1.21E+04,2.98E+00,9.23E-03,14.707,9.735,0.661929693,,,,,,,,,,,,,
0.0121203,1.21E+04,2.98E+00,9.23E-03,14.77,9.514,0.644143534,,,,,,,,,,,,,
0.0121206,1.21E+04,2.98E+00,9.23E-03,14.734,9.49,0.644088503,,,,,,,,,,,,,
0.0121208,1.21E+04,2.98E+00,9.23E-03,14.689,9.136,0.621962012,,,,,,,,,,,,,
0.012121,1.21E+04,2.98E+00,9.23E-03,14.657,9.053,0.617657092,,,,,,,,,,,,,
0.0121213,1.21E+04,2.98E+00,9.23E-03,14.594,8.596,0.589009182,,,,,,,,,,,,,
0.0121215,1.21E+04,2.98E+00,9.23E-03,14.485,8.426,0.581705212,,,,,,,,,,,,,
0.0121218,1.21E+04,2.98E+00,9.23E-03,14.462,8.444,0.583874983,,,,,,,,,,,,,
0.012122,1.21E+04,2.98E+00,9.23E-03,14.442,8.512,0.589392051,,,,,,,,,,,,,
0.0121222,1.21E+04,2.98E+00,9.23E-03,14.406,8.353,0.57982785,,,,,,,,,,,,,
0.0121225,1.21E+04,2.98E+00,9.23E-03,14.262,8.291,0.581335016,,,,,,,,,,,,,
0.0121227,1.21E+04,2.98E+00,9.23E-03,14.331,8.006,0.558649082,,,,,,,,,,,,,
0.012123,1.21E+04,2.98E+00,9.23E-03,14.225,7.941,0.558242531,,,,,,,,,,,,,
0.0121232,1.21E+04,2.98E+00,9.23E-03,14.246,8.035,0.56401797,,,,,,,,,,,,,
0.0121234,1.21E+04,2.98E+00,9.23E-03,14.218,7.857,0.552609368,,,,,,,,,,,,,
0.0121237,1.21E+04,2.98E+00,9.23E-03,14.143,7.922,0.560135756,,,,,,,,,,,,,
0.0121239,1.21E+04,2.98E+00,9.23E-03,14.061,7.727,0.549534173,,,,,,,,,,,,,
0.0121242,1.21E+04,2.98E+00,9.23E-03,14.001,7.661,0.547175202,,,,,,,,,,,,,
0.0121244,1.21E+04,2.98E+00,9.22E-03,13.913,7.546,0.542370445,,,,,,,,,,,,,
0.0121246,1.21E+04,2.98E+00,9.22E-03,13.878,7.499,0.540351636,,,,,,,,,,,,,
0.0121249,1.21E+04,2.98E+00,9.22E-03,13.759,7.4,0.537829784,,,,,,,,,,,,,
0.0121251,1.21E+04,2.98E+00,9.22E-03,13.724,7.167,0.522223841,,,,,,,,,,,,,
0.0121254,1.21E+04,2.98E+00,9.22E-03,13.605,7.295,0.536199926,,,,,,,,,,,,,
0.0121256,1.21E+04,2.98E+00,9.22E-03,13.496,7.477,0.554016005,,,,,,,,,,,,,
0.0121258,1.21E+04,2.98E+00,9.22E-03,13.437,7.382,0.549378582,,,,,,,,,,,,,
0.0121261,1.21E+04,2.98E+00,9.22E-03,13.357,7.204,0.539342667,,,,,,,,,,,,,
0.0121263,1.21E+04,2.98E+00,9.22E-03,13.222,7.108,0.537588867,,,,,,,,,,,,,
0.0121266,1.21E+04,2.98E+00,9.22E-03,13.082,6.984,0.533863324,,,,,,,,,,,,,
0.0121268,1.21E+04,2.98E+00,9.22E-03,12.995,6.881,0.529511351,,,,,,,,,,,,,
0.012127,1.21E+04,2.98E+00,9.22E-03,12.782,7,0.547645126,,,,,,,,,,,,,
0.0121273,1.21E+04,2.98E+00,9.22E-03,12.621,6.67,0.528484272,,,,,,,,,,,,,
0.0121275,1.21E+04,2.98E+00,9.22E-03,12.531,6.076,0.484877504,,,,,,,,,,,,,
0.0121278,1.21E+04,2.98E+00,9.22E-03,12.43,6.041,0.486001609,,,,,,,,,,,,,
0.012128,1.21E+04,2.98E+00,9.22E-03,12.288,6.596,0.536783854,,,,,,,,,,,,,
0.0121282,1.21E+04,2.98E+00,9.22E-03,12.183,6.848,0.562094722,,,,,,,,,,,,,
0.0121285,1.21E+04,2.98E+00,9.22E-03,12.206,6.727,0.551122399,,,,,,,,,,,,,
0.0121287,1.21E+04,2.98E+00,9.22E-03,12.226,6.685,0.546785539,,,,,,,,,,,,,
0.012129,1.21E+04,2.98E+00,9.22E-03,12.276,6.651,0.541788856,,,,,,,,,,,,,
0.0121292,1.21E+04,2.98E+00,9.22E-03,12.42,6.541,0.526650564,,,,,,,,,,,,,
0.0121294,1.21E+04,2.98E+00,9.22E-03,12.505,6.58,0.526189524,,,,,,,,,,,,,
0.0121297,1.21E+04,2.98E+00,9.22E-03,12.592,6.474,0.514135959,,,,,,,,,,,,,
0.0121299,1.21E+04,2.98E+00,9.22E-03,12.607,6.352,0.503847069,,,,,,,,,,,,,
0.0121302,1.21E+04,2.98E+00,9.22E-03,12.76,6.425,0.503526646,,,,,,,,,,,,,
0.0121304,1.21E+04,2.98E+00,9.22E-03,12.881,6.368,0.494371555,,,,,,,,,,,,,
0.0121306,1.21E+04,2.98E+00,9.22E-03,12.952,6.357,0.49081223,,,,,,,,,,,,,
0.0121309,1.21E+04,2.98E+00,9.21E-03,12.972,6.219,0.479417206,,,,,,,,,,,,,
0.0121311,1.21E+04,2.98E+00,9.21E-03,13.022,6.254,0.480264168,,,,,,,,,,,,,
0.0121314,1.21E+04,2.98E+00,9.21E-03,13.053,6.171,0.472764882,,,,,,,,,,,,,
0.0121316,1.21E+04,2.98E+00,9.21E-03,12.949,6.181,0.477334157,,,,,,,,,,,,,
0.0121318,1.21E+04,2.98E+00,9.21E-03,12.995,6.216,0.478337822,,,,,,,,,,,,,
0.0121321,1.21E+04,2.98E+00,9.21E-03,12.896,6.127,0.475108561,,,,,,,,,,,,,
0.0121323,1.21E+04,2.98E+00,9.21E-03,12.88,6.032,0.468322981,,,,,,,,,,,,,
0.0121326,1.21E+04,2.98E+00,9.21E-03,12.869,5.844,0.454114539,,,,,,,,,,,,,
0.0121328,1.21E+04,2.98E+00,9.21E-03,12.883,5.87,0.455639214,,,,,,,,,,,,,
0.012133,1.21E+04,2.98E+00,9.21E-03,12.885,5.895,0.457508731,,,,,,,,,,,,,
0.0121333,1.21E+04,2.98E+00,9.21E-03,12.824,5.812,0.453212726,,,,,,,,,,,,,
0.0121335,1.21E+04,2.98E+00,9.21E-03,12.888,5.785,0.448867163,,,,,,,,,,,,,
0.0121338,1.21E+04,2.98E+00,9.21E-03,12.855,5.748,0.44714119,,,,,,,,,,,,,
0.012134,1.21E+04,2.98E+00,9.21E-03,12.836,5.871,0.457385478,,,,,,,,,,,,,
0.0121342,1.21E+04,2.98E+00,9.21E-03,12.837,5.927,0.461712238,,,,,,,,,,,,,
0.0121345,1.21E+04,2.98E+00,9.21E-03,12.988,5.881,0.452802587,,,,,,,,,,,,,
0.0121347,1.21E+04,2.98E+00,9.21E-03,12.973,5.777,0.445309489,,,,,,,,,,,,,
0.012135,1.21E+04,2.98E+00,9.21E-03,12.925,5.721,0.442630561,,,,,,,,,,,,,
0.0121352,1.21E+04,2.98E+00,9.21E-03,12.791,5.684,0.444374951,,,,,,,,,,,,,
0.0121354,1.21E+04,2.98E+00,9.21E-03,12.758,5.621,0.440586299,,,,,,,,,,,,,
0.0121357,1.21E+04,2.98E+00,9.21E-03,12.757,5.327,0.417574665,,,,,,,,,,,,,
0.0121359,1.21E+04,2.98E+00,9.21E-03,12.699,5.277,0.415544531,,,,,,,,,,,,,
0.0121362,1.21E+04,2.98E+00,9.21E-03,12.602,5.408,0.429138232,,,,,,,,,,,,,
0.0121364,1.21E+04,2.98E+00,9.21E-03,12.615,5.488,0.435037654,,,,,,,,,,,,,
0.0121366,1.21E+04,2.98E+00,9.21E-03,12.633,5.524,0.437267474,,,,,,,,,,,,,
0.0121369,1.21E+04,2.98E+00,9.21E-03,12.546,5.428,0.432647856,,,,,,,,,,,,,
0.0121371,1.21E+04,2.98E+00,9.21E-03,12.585,5.562,0.441954708,,,,,,,,,,,,,
0.0121374,1.21E+04,2.98E+00,9.21E-03,12.545,5.391,0.429732961,,,,,,,,,,,,,
0.0121376,1.21E+04,2.98E+00,9.20E-03,12.508,5.377,0.429884874,,,,,,,,,,,,,
0.0121378,1.21E+04,2.98E+00,9.20E-03,12.489,5.512,0.441348387,,,,,,,,,,,,,
0.0121381,1.21E+04,2.98E+00,9.20E-03,12.516,5.498,0.439277725,,,,,,,,,,,,,
0.0121383,1.21E+04,2.98E+00,9.20E-03,12.445,5.543,0.445399759,,,,,,,,,,,,,
0.0121386,1.21E+04,2.98E+00,9.20E-03,12.406,5.462,0.440270837,,,,,,,,,,,,,
0.0121388,1.21E+04,2.98E+00,9.20E-03,12.44,5.244,0.421543408,,,,,,,,,,,,,
0.012139,1.21E+04,2.98E+00,9.20E-03,12.401,5.289,0.426497863,,,,,,,,,,,,,
0.0121393,1.21E+04,2.98E+00,9.20E-03,12.443,5.288,0.424977899,,,,,,,,,,,,,
0.0121395,1.21E+04,2.98E+00,9.20E-03,12.392,5.269,0.425193673,,,,,,,,,,,,,
0.0121398,1.21E+04,2.98E+00,9.20E-03,12.368,5.066,0.409605433,,,,,,,,,,,,,
0.01214,1.21E+04,2.98E+00,9.20E-03,12.278,5.113,0.416435902,,,,,,,,,,,,,
0.0121402,1.21E+04,2.98E+00,9.20E-03,12.339,5.148,0.417213713,,,,,,,,,,,,,
0.0121405,1.21E+04,2.98E+00,9.20E-03,12.351,4.908,0.397376731,,,,,,,,,,,,,
0.0121407,1.21E+04,2.98E+00,9.20E-03,12.237,4.533,0.37043393,,,,,,,,,,,,,
0.012141,1.21E+04,2.98E+00,9.20E-03,12.258,4.665,0.380567792,,,,,,,,,,,,,
0.0121412,1.21E+04,2.98E+00,9.20E-03,12.262,4.954,0.404012396,,,,,,,,,,,,,
0.0121414,1.21E+04,2.98E+00,9.20E-03,12.238,5.175,0.422863213,,,,,,,,,,,,,
0.0121417,1.21E+04,2.98E+00,9.20E-03,12.123,5.048,0.416398581,,,,,,,,,,,,,
0.0121419,1.21E+04,2.98E+00,9.20E-03,12.099,5.053,0.417637821,,,,,,,,,,,,,
0.0121422,1.21E+04,2.98E+00,9.20E-03,12.126,5.114,0.421738413,,,,,,,,,,,,,
0.0121424,1.21E+04,2.98E+00,9.20E-03,12.149,4.978,0.409745658,,,,,,,,,,,,,
0.0121426,1.21E+04,2.98E+00,9.20E-03,12.101,5.044,0.416825056,,,,,,,,,,,,,
0.0121429,1.21E+04,2.98E+00,9.20E-03,12.1,4.899,0.404876033,,,,,,,,,,,,,
0.0121431,1.21E+04,2.98E+00,9.20E-03,12.084,4.716,0.390268123,,,,,,,,,,,,,
0.0121434,1.21E+04,2.98E+00,9.20E-03,12.078,4.618,0.382348071,,,,,,,,,,,,,
0.0121436,1.21E+04,2.98E+00,9.20E-03,12.066,4.911,0.407011437,,,,,,,,,,,,,
0.0121438,1.21E+04,2.98E+00,9.20E-03,11.965,4.882,0.408023402,,,,,,,,,,,,,
0.0121441,1.21E+04,2.98E+00,9.19E-03,11.968,4.808,0.401737968,,,,,,,,,,,,,
0.0121443,1.21E+04,2.98E+00,9.19E-03,11.94,4.761,0.398743719,,,,,,,,,,,,,
0.0121446,1.21E+04,2.98E+00,9.19E-03,11.894,4.842,0.407096015,,,,,,,,,,,,,
0.0121448,1.21E+04,2.98E+00,9.19E-03,11.933,4.958,0.415486466,,,,,,,,,,,,,
0.012145,1.21E+04,2.98E+00,9.19E-03,12.012,4.958,0.412753913,,,,,,,,,,,,,
0.0121453,1.21E+04,2.98E+00,9.19E-03,12.073,4.872,0.403545101,,,,,,,,,,,,,
0.0121455,1.21E+04,2.98E+00,9.19E-03,12.122,4.962,0.409338393,,,,,,,,,,,,,
0.0121458,1.21E+04,2.98E+00,9.19E-03,12.032,4.834,0.401761968,,,,,,,,,,,,,
0.012146,1.21E+04,2.98E+00,9.19E-03,11.99,4.886,0.407506255,,,,,,,,,,,,,
0.0121462,1.21E+04,2.98E+00,9.19E-03,12.062,4.811,0.398855911,,,,,,,,,,,,,
0.0121465,1.21E+04,2.98E+00,9.19E-03,12.12,4.84,0.399339934,,,,,,,,,,,,,
0.0121467,1.21E+04,2.98E+00,9.19E-03,12.06,4.811,0.398922056,,,,,,,,,,,,,
0.012147,1.21E+04,2.98E+00,9.19E-03,11.967,4.799,0.40101947,,,,,,,,,,,,,
0.0121472,1.21E+04,2.98E+00,9.19E-03,11.787,4.503,0.382031051,,,,,,,,,,,,,
0.0121474,1.21E+04,2.98E+00,9.19E-03,11.866,4.441,0.374262599,,,,,,,,,,,,,
0.0121477,1.21E+04,2.98E+00,9.19E-03,11.73,4.42,0.376811594,,,,,,,,,,,,,
0.0121479,1.21E+04,2.98E+00,9.19E-03,11.723,4.601,0.392476329,,,,,,,,,,,,,
0.0121482,1.21E+04,2.98E+00,9.19E-03,11.665,4.705,0.403343335,,,,,,,,,,,,,
0.0121484,1.21E+04,2.98E+00,9.19E-03,11.552,4.592,0.397506925,,,,,,,,,,,,,
0.0121486,1.21E+04,2.98E+00,9.19E-03,11.573,4.59,0.396612806,,,,,,,,,,,,,
0.0121489,1.21E+04,2.98E+00,9.19E-03,11.566,4.594,0.397198686,,,,,,,,,,,,,
0.0121491,1.21E+04,2.98E+00,9.19E-03,11.568,4.634,0.400587828,,,,,,,,,,,,,
0.0121494,1.21E+04,2.98E+00,9.19E-03,11.555,4.64,0.401557767,,,,,,,,,,,,,
0.0121496,1.22E+04,2.98E+00,9.19E-03,11.54,4.613,0.399740035,,,,,,,,,,,,,
0.0121498,1.22E+04,2.98E+00,9.19E-03,11.494,4.516,0.392900644,,,,,,,,,,,,,
0.0121501,1.22E+04,2.98E+00,9.19E-03,11.403,4.657,0.408401298,,,,,,,,,,,,,
0.0121503,1.22E+04,2.98E+00,9.19E-03,11.414,4.55,0.398633257,,,,,,,,,,,,,
0.0121506,1.22E+04,2.98E+00,9.19E-03,11.413,4.508,0.394988171,,,,,,,,,,,,,
0.0121508,1.22E+04,2.98E+00,9.18E-03,11.377,4.437,0.389997363,,,,,,,,,,,,,
0.012151,1.22E+04,2.98E+00,9.18E-03,11.36,4.431,0.390052817,,,,,,,,,,,,,
0.0121513,1.22E+04,2.98E+00,9.18E-03,11.37,4.403,0.387247142,,,,,,,,,,,,,
0.0121515,1.22E+04,2.98E+00,9.18E-03,11.309,4.402,0.389247502,,,,,,,,,,,,,
0.0121518,1.22E+04,2.98E+00,9.18E-03,11.296,4.474,0.396069405,,,,,,,,,,,,,
0.012152,1.22E+04,2.98E+00,9.18E-03,11.318,4.478,0.395652942,,,,,,,,,,,,,
0.0121522,1.22E+04,2.98E+00,9.18E-03,11.296,4.347,0.384826487,,,,,,,,,,,,,
0.0121525,1.22E+04,2.98E+00,9.18E-03,11.263,4.425,0.392879339,,,,,,,,,,,,,
0.0121527,1.22E+04,2.98E+00,9.18E-03,11.33,4.431,0.391085613,,,,,,,,,,,,,
0.012153,1.22E+04,2.98E+00,9.18E-03,11.229,4.458,0.397007748,,,,,,,,,,,,,
0.0121532,1.22E+04,2.98E+00,9.18E-03,11.215,4.436,0.395541685,,,,,,,,,,,,,
0.0121534,1.22E+04,2.98E+00,9.18E-03,11.189,4.405,0.393690231,,,,,,,,,,,,,
0.0121537,1.22E+04,2.98E+00,9.18E-03,11.259,4.346,0.386002309,,,,,,,,,,,,,
0.0121539,1.22E+04,2.98E+00,9.18E-03,11.175,4.346,0.388903803,,,,,,,,,,,,,
0.0121542,1.22E+04,2.98E+00,9.18E-03,11.114,4.334,0.389958611,,,,,,,,,,,,,
0.0121544,1.22E+04,2.98E+00,9.18E-03,11.124,4.398,0.395361381,,,,,,,,,,,,,
0.0121546,1.22E+04,2.99E+00,9.18E-03,11.134,4.287,0.385036824,,,,,,,,,,,,,
0.0121549,1.22E+04,2.99E+00,9.18E-03,11.159,4.062,0.364011112,,,,,,,,,,,,,
0.0121551,1.22E+04,2.99E+00,9.18E-03,11.191,4.011,0.35841301,,,,,,,,,,,,,
0.0121554,1.22E+04,2.99E+00,9.18E-03,11.132,4.146,0.372439813,,,,,,,,,,,,,
0.0121556,1.22E+04,2.99E+00,9.18E-03,11.104,4.173,0.375810519,,,,,,,,,,,,,
0.0121558,1.22E+04,2.99E+00,9.18E-03,11.174,4.237,0.37918382,,,,,,,,,,,,,
0.0121561,1.22E+04,2.99E+00,9.18E-03,11.052,4.348,0.393412957,,,,,,,,,,,,,
0.0121563,1.22E+04,2.99E+00,9.18E-03,10.975,4.336,0.395079727,,,,,,,,,,,,,
0.0121566,1.22E+04,2.99E+00,9.18E-03,10.925,4.324,0.395789474,,,,,,,,,,,,,
0.0121568,1.22E+04,2.99E+00,9.18E-03,10.946,4.258,0.389000548,,,,,,,,,,,,,
0.012157,1.22E+04,2.99E+00,9.18E-03,10.991,4.15,0.377581658,,,,,,,,,,,,,
0.0121573,1.22E+04,2.99E+00,9.17E-03,10.972,4.067,0.370670798,,,,,,,,,,,,,
0.0121575,1.22E+04,2.99E+00,9.17E-03,10.95,3.967,0.362283105,,,,,,,,,,,,,
0.0121578,1.22E+04,2.99E+00,9.17E-03,10.96,4.178,0.38120438,,,,,,,,,,,,,
0.012158,1.22E+04,2.99E+00,9.17E-03,10.891,4.216,0.387108622,,,,,,,,,,,,,
0.0121582,1.22E+04,2.99E+00,9.17E-03,10.849,4.304,0.396718592,,,,,,,,,,,,,
0.0121585,1.22E+04,2.99E+00,9.17E-03,10.848,4.267,0.393344395,,,,,,,,,,,,,
0.0121587,1.22E+04,2.99E+00,9.17E-03,10.85,4.174,0.384700461,,,,,,,,,,,,,
0.012159,1.22E+04,2.99E+00,9.17E-03,10.809,4.13,0.382089,,,,,,,,,,,,,
0.0121592,1.22E+04,2.99E+00,9.17E-03,10.735,4.094,0.381369353,,,,,,,,,,,,,
0.0121594,1.22E+04,2.99E+00,9.17E-03,10.647,4.225,0.396825397,,,,,,,,,,,,,
0.0121597,1.22E+04,2.99E+00,9.17E-03,10.715,4.046,0.377601493,,,,,,,,,,,,,
0.0121599,1.22E+04,2.99E+00,9.17E-03,10.733,4.192,0.390571136,,,,,,,,,,,,,
0.0121602,1.22E+04,2.99E+00,9.17E-03,10.719,4.243,0.395839164,,,,,,,,,,,,,
0.0121604,1.22E+04,2.99E+00,9.17E-03,10.73,4.261,0.397110904,,,,,,,,,,,,,
0.0121606,1.22E+04,2.99E+00,9.17E-03,10.721,4.379,0.408450704,,,,,,,,,,,,,
0.0121609,1.22E+04,2.99E+00,9.17E-03,10.652,4.412,0.414194517,,,,,,,,,,,,,
0.0121611,1.22E+04,2.99E+00,9.17E-03,10.645,4.425,0.415688116,,,,,,,,,,,,,
0.0121614,1.22E+04,2.99E+00,9.17E-03,10.595,4.313,0.407078811,,,,,,,,,,,,,
0.0121616,1.22E+04,2.99E+00,9.17E-03,10.58,4.188,0.39584121,,,,,,,,,,,,,
0.0121618,1.22E+04,2.99E+00,9.17E-03,10.562,4.132,0.391213785,,,,,,,,,,,,,
0.0121621,1.22E+04,2.99E+00,9.17E-03,10.575,4.074,0.385248227,,,,,,,,,,,,,
0.0121623,1.22E+04,2.99E+00,9.17E-03,10.56,4.134,0.391477273,,,,,,,,,,,,,
0.0121626,1.22E+04,2.99E+00,9.17E-03,10.531,4.128,0.391985566,,,,,,,,,,,,,
0.0121628,1.22E+04,2.99E+00,9.17E-03,10.5,4.069,0.38752381,,,,,,,,,,,,,
0.012163,1.22E+04,2.99E+00,9.17E-03,10.481,4.039,0.385363992,,,,,,,,,,,,,
0.0121633,1.22E+04,2.99E+00,9.17E-03,10.516,4.022,0.382464816,,,,,,,,,,,,,
0.0121635,1.22E+04,2.99E+00,9.17E-03,10.462,4.026,0.384821258,,,,,,,,,,,,,
0.0121638,1.22E+04,2.99E+00,9.17E-03,10.472,4.111,0.392570665,,,,,,,,,,,,,
0.012164,1.22E+04,2.99E+00,9.16E-03,10.429,4.151,0.398024739,,,,,,,,,,,,,
0.0121642,1.22E+04,2.99E+00,9.16E-03,10.465,4.076,0.389488772,,,,,,,,,,,,,
0.0121645,1.22E+04,2.99E+00,9.16E-03,10.424,4.019,0.385552571,,,,,,,,,,,,,
0.0121647,1.22E+04,2.99E+00,9.16E-03,10.382,4.025,0.387690233,,,,,,,,,,,,,
0.012165,1.22E+04,2.99E+00,9.16E-03,10.437,4.023,0.385455591,,,,,,,,,,,,,
0.0121652,1.22E+04,2.99E+00,9.16E-03,10.469,4.047,0.386569873,,,,,,,,,,,,,
